GEOID,CTYNAME,RACE,SEX,AGEGRP,YEAR,POPULATION
47007,Bledsoe,2,1,16,2027,2
47007,Bledsoe,2,1,17,2027,2
47007,Bledsoe,2,1,18,2027,1
47007,Bledsoe,2,2,1,2027,3
47007,Bledsoe,2,2,2,2027,3
47007,Bledsoe,2,2,3,2027,5
47007,Bledsoe,2,2,4,2027,2
47007,Bledsoe,2,2,5,2027,3
47007,Bledsoe,2,2,6,2027,4
47007,Bledsoe,2,2,7,2027,2
47007,Bledsoe,2,2,8,2027,5
47007,Bledsoe,2,2,9,2027,2
47007,Bledsoe,2,2,10,2027,2
47007,Bledsoe,2,2,11,2027,4
47007,Bledsoe,2,2,12,2027,3
47007,Bledsoe,2,2,13,2027,5
47007,Bledsoe,2,2,14,2027,5
47007,Bledsoe,2,2,15,2027,6
47007,Bledsoe,2,2,16,2027,4
47007,Bledsoe,2,2,17,2027,3
47007,Bledsoe,2,2,18,2027,2
47007,Bledsoe,3,1,1,2027,28
47007,Bledsoe,3,1,2,2027,20
47007,Bledsoe,3,1,3,2027,22
47007,Bledsoe,3,1,4,2027,23
47007,Bledsoe,3,1,5,2027,27
47007,Bledsoe,3,1,6,2027,34
47007,Bledsoe,3,1,7,2027,50
47007,Bledsoe,3,1,8,2027,46
47007,Bledsoe,3,1,9,2027,35
47007,Bledsoe,3,1,10,2027,24
47007,Bledsoe,3,1,11,2027,18
47007,Bledsoe,3,1,12,2027,12
47007,Bledsoe,3,1,13,2027,14
47007,Bledsoe,3,1,14,2027,17
47007,Bledsoe,3,1,15,2027,10
47007,Bledsoe,3,1,16,2027,5
47007,Bledsoe,3,1,17,2027,2
47007,Bledsoe,3,1,18,2027,3
47007,Bledsoe,3,2,1,2027,23
47007,Bledsoe,3,2,2,2027,19
47007,Bledsoe,3,2,3,2027,19
47007,Bledsoe,3,2,4,2027,19
47007,Bledsoe,3,2,5,2027,17
47007,Bledsoe,3,2,6,2027,14
47007,Bledsoe,3,2,7,2027,13
47007,Bledsoe,3,2,8,2027,16
47007,Bledsoe,3,2,9,2027,18
47007,Bledsoe,3,2,10,2027,17
47007,Bledsoe,3,2,11,2027,14
47007,Bledsoe,3,2,12,2027,15
47007,Bledsoe,3,2,13,2027,12
47007,Bledsoe,3,2,14,2027,13
47007,Bledsoe,3,2,15,2027,9
47007,Bledsoe,3,2,16,2027,7
47007,Bledsoe,3,2,17,2027,3
47007,Bledsoe,3,2,18,2027,3
47007,Bledsoe,4,1,1,2027,14
47007,Bledsoe,4,1,2,2027,22
47007,Bledsoe,4,1,3,2027,27
47007,Bledsoe,4,1,4,2027,14
47007,Bledsoe,4,1,5,2027,12
47007,Bledsoe,4,1,6,2027,13
47007,Bledsoe,4,1,7,2027,14
47007,Bledsoe,4,1,8,2027,15
47007,Bledsoe,4,1,9,2027,12
47007,Bledsoe,4,1,10,2027,6
47007,Bledsoe,4,1,11,2027,5
47007,Bledsoe,4,1,12,2027,8
47007,Bledsoe,4,1,13,2027,12
47007,Bledsoe,4,1,14,2027,14
47007,Bledsoe,4,1,15,2027,11
47007,Bledsoe,4,1,16,2027,11
47007,Bledsoe,4,1,17,2027,2
47007,Bledsoe,4,1,18,2027,4
47007,Bledsoe,4,2,1,2027,13
47007,Bledsoe,4,2,2,2027,16
47007,Bledsoe,4,2,3,2027,15
47007,Bledsoe,4,2,4,2027,14
47007,Bledsoe,4,2,5,2027,13
47007,Bledsoe,4,2,6,2027,3
47007,Bledsoe,4,2,7,2027,1
47007,Bledsoe,4,2,8,2027,5
47007,Bledsoe,4,2,9,2027,6
47007,Bledsoe,4,2,10,2027,5
47007,Bledsoe,4,2,11,2027,4
47007,Bledsoe,4,2,12,2027,11
47007,Bledsoe,4,2,13,2027,13
47007,Bledsoe,4,2,14,2027,14
47007,Bledsoe,4,2,15,2027,14
47007,Bledsoe,4,2,16,2027,7
47007,Bledsoe,4,2,17,2027,6
47007,Bledsoe,4,2,18,2027,7
47009,Blount,1,1,1,2027,3026
47009,Blount,1,1,2,2027,3279
47009,Blount,1,1,3,2027,3602
47009,Blount,1,1,4,2027,3605
47009,Blount,1,1,5,2027,3459
47009,Blount,1,1,6,2027,3637
47009,Blount,1,1,7,2027,3891
47009,Blount,1,1,8,2027,3841
47009,Blount,1,1,9,2027,3912
47009,Blount,1,1,10,2027,3898
47009,Blount,1,1,11,2027,4195
47009,Blount,1,1,12,2027,4591
47009,Blount,1,1,13,2027,4732
47009,Blount,1,1,14,2027,4472
47009,Blount,1,1,15,2027,3963
47009,Blount,1,1,16,2027,2961
47009,Blount,1,1,17,2027,1828
47009,Blount,1,1,18,2027,1367
47009,Blount,1,2,1,2027,2807
47009,Blount,1,2,2,2027,2979
47009,Blount,1,2,3,2027,3361
47009,Blount,1,2,4,2027,3388
47009,Blount,1,2,5,2027,3290
47009,Blount,1,2,6,2027,3480
47009,Blount,1,2,7,2027,3847
47009,Blount,1,2,8,2027,3854
47009,Blount,1,2,9,2027,3888
47009,Blount,1,2,10,2027,3898
47009,Blount,1,2,11,2027,4275
47009,Blount,1,2,12,2027,4804
47009,Blount,1,2,13,2027,5041
47009,Blount,1,2,14,2027,4950
47009,Blount,1,2,15,2027,4491
47009,Blount,1,2,16,2027,3467
47009,Blount,1,2,17,2027,2299
47009,Blount,1,2,18,2027,2208
47009,Blount,2,1,1,2027,99
47009,Blount,2,1,2,2027,112
47009,Blount,2,1,3,2027,136
47009,Blount,2,1,4,2027,150
47009,Blount,2,1,5,2027,189
47009,Blount,2,1,6,2027,195
47009,Blount,2,1,7,2027,204
47009,Blount,2,1,8,2027,191
47009,Blount,2,1,9,2027,171
47009,Blount,2,1,10,2027,146
47009,Blount,2,1,11,2027,136
47009,Blount,2,1,12,2027,141
47009,Blount,2,1,13,2027,132
47009,Blount,2,1,14,2027,113
47009,Blount,2,1,15,2027,84
47009,Blount,2,1,16,2027,51
47009,Blount,2,1,17,2027,31
47009,Blount,2,1,18,2027,22
47009,Blount,2,2,1,2027,111
47009,Blount,2,2,2,2027,121
47009,Blount,2,2,3,2027,130
47009,Blount,2,2,4,2027,135
47009,Blount,2,2,5,2027,131
47009,Blount,2,2,6,2027,122
47009,Blount,2,2,7,2027,130
47009,Blount,2,2,8,2027,110
47009,Blount,2,2,9,2027,108
47009,Blount,2,2,10,2027,113
47009,Blount,2,2,11,2027,120
47009,Blount,2,2,12,2027,128
47009,Blount,2,2,13,2027,127
47009,Blount,2,2,14,2027,132
47009,Blount,2,2,15,2027,126
47009,Blount,2,2,16,2027,83
47009,Blount,2,2,17,2027,46
47009,Blount,2,2,18,2027,44
47009,Blount,3,1,1,2027,371
47009,Blount,3,1,2,2027,359
47009,Blount,3,1,3,2027,351
47009,Blount,3,1,4,2027,310
47009,Blount,3,1,5,2027,264
47009,Blount,3,1,6,2027,233
47009,Blount,3,1,7,2027,216
47009,Blount,3,1,8,2027,220
47009,Blount,3,1,9,2027,238
47009,Blount,3,1,10,2027,229
47009,Blount,3,1,11,2027,223
47009,Blount,3,1,12,2027,199
47009,Blount,3,1,13,2027,151
47009,Blount,3,1,14,2027,108
47009,Blount,3,1,15,2027,69
47009,Blount,3,1,16,2027,47
47009,Blount,3,1,17,2027,25
47009,Blount,3,1,18,2027,23
47009,Blount,3,2,1,2027,405
47009,Blount,3,2,2,2027,349
47009,Blount,3,2,3,2027,324
47009,Blount,3,2,4,2027,280
47009,Blount,3,2,5,2027,268
47009,Blount,3,2,6,2027,257
47009,Blount,3,2,7,2027,260
47009,Blount,3,2,8,2027,266
47009,Blount,3,2,9,2027,237
47009,Blount,3,2,10,2027,209
47009,Blount,3,2,11,2027,176
47009,Blount,3,2,12,2027,153
47009,Blount,3,2,13,2027,124
47009,Blount,3,2,14,2027,90
47009,Blount,3,2,15,2027,65
47009,Blount,3,2,16,2027,38
47009,Blount,3,2,17,2027,25
47009,Blount,3,2,18,2027,32
47009,Blount,4,1,1,2027,197
47009,Blount,4,1,2,2027,202
47009,Blount,4,1,3,2027,219
47009,Blount,4,1,4,2027,217
47009,Blount,4,1,5,2027,190
47009,Blount,4,1,6,2027,188
47009,Blount,4,1,7,2027,157
47009,Blount,4,1,8,2027,111
47009,Blount,4,1,9,2027,98
47009,Blount,4,1,10,2027,102
47009,Blount,4,1,11,2027,99
47009,Blount,4,1,12,2027,89
47009,Blount,4,1,13,2027,90
47009,Blount,4,1,14,2027,81
47009,Blount,4,1,15,2027,64
47009,Blount,4,1,16,2027,51
47009,Blount,4,1,17,2027,36
47009,Blount,4,1,18,2027,40
47009,Blount,4,2,1,2027,229
47009,Blount,4,2,2,2027,243
47009,Blount,4,2,3,2027,245
47009,Blount,4,2,4,2027,218
47009,Blount,4,2,5,2027,187
47009,Blount,4,2,6,2027,167
47009,Blount,4,2,7,2027,162
47009,Blount,4,2,8,2027,135
47009,Blount,4,2,9,2027,144
47009,Blount,4,2,10,2027,142
47009,Blount,4,2,11,2027,128
47009,Blount,4,2,12,2027,123
47009,Blount,4,2,13,2027,123
47009,Blount,4,2,14,2027,107
47009,Blount,4,2,15,2027,86
47009,Blount,4,2,16,2027,56
47009,Blount,4,2,17,2027,39
47009,Blount,4,2,18,2027,45
47011,Bradley,1,1,1,2027,2298
47011,Bradley,1,1,2,2027,2353
47011,Bradley,1,1,3,2027,2647
47011,Bradley,1,1,4,2027,2928
47011,Bradley,1,1,5,2027,2941
47011,Bradley,1,1,6,2027,2906
47011,Bradley,1,1,7,2027,2922
47011,Bradley,1,1,8,2027,2864
47011,Bradley,1,1,9,2027,2902
47011,Bradley,1,1,10,2027,2994
47011,Bradley,1,1,11,2027,3142
47011,Bradley,1,1,12,2027,3235
47011,Bradley,1,1,13,2027,3126
47011,Bradley,1,1,14,2027,2830
47011,Bradley,1,1,15,2027,2462
47011,Bradley,1,1,16,2027,1803
47011,Bradley,1,1,17,2027,1099
47011,Bradley,1,1,18,2027,774
47011,Bradley,1,2,1,2027,2324
47011,Bradley,1,2,2,2027,2425
47011,Bradley,1,2,3,2027,2613
47011,Bradley,1,2,4,2027,2869
47011,Bradley,1,2,5,2027,2952
47011,Bradley,1,2,6,2027,2878
47011,Bradley,1,2,7,2027,3027
47011,Bradley,1,2,8,2027,2940
47011,Bradley,1,2,9,2027,2983
47011,Bradley,1,2,10,2027,2997
47011,Bradley,1,2,11,2027,3186
47011,Bradley,1,2,12,2027,3414
47011,Bradley,1,2,13,2027,3399
47011,Bradley,1,2,14,2027,3195
47011,Bradley,1,2,15,2027,2831
47011,Bradley,1,2,16,2027,2217
47011,Bradley,1,2,17,2027,1531
47011,Bradley,1,2,18,2027,1427
47011,Bradley,2,1,1,2027,165
47011,Bradley,2,1,2,2027,180
47011,Bradley,2,1,3,2027,200
47011,Bradley,2,1,4,2027,215
47011,Bradley,2,1,5,2027,241
47011,Bradley,2,1,6,2027,248
47011,Bradley,2,1,7,2027,247
47011,Bradley,2,1,8,2027,233
47011,Bradley,2,1,9,2027,209
47011,Bradley,2,1,10,2027,190
47011,Bradley,2,1,11,2027,186
47011,Bradley,2,1,12,2027,181
47011,Bradley,2,1,13,2027,160
47011,Bradley,2,1,14,2027,129
47011,Bradley,2,1,15,2027,93
47011,Bradley,2,1,16,2027,57
47011,Bradley,2,1,17,2027,32
47011,Bradley,2,1,18,2027,20
47011,Bradley,2,2,1,2027,181
47011,Bradley,2,2,2,2027,195
47011,Bradley,2,2,3,2027,185
47011,Bradley,2,2,4,2027,218
47011,Bradley,2,2,5,2027,201
47011,Bradley,2,2,6,2027,199
47011,Bradley,2,2,7,2027,225
47011,Bradley,2,2,8,2027,205
47011,Bradley,2,2,9,2027,183
47011,Bradley,2,2,10,2027,186
47011,Bradley,2,2,11,2027,188
47011,Bradley,2,2,12,2027,189
47011,Bradley,2,2,13,2027,187
47011,Bradley,2,2,14,2027,157
47011,Bradley,2,2,15,2027,119
47011,Bradley,2,2,16,2027,85
47011,Bradley,2,2,17,2027,52
47011,Bradley,2,2,18,2027,54
47011,Bradley,3,1,1,2027,554
47011,Bradley,3,1,2,2027,526
47011,Bradley,3,1,3,2027,515
47011,Bradley,3,1,4,2027,520
47011,Bradley,3,1,5,2027,454
47011,Bradley,3,1,6,2027,346
47011,Bradley,3,1,7,2027,317
47011,Bradley,3,1,8,2027,294
47011,Bradley,3,1,9,2027,313
47011,Bradley,3,1,10,2027,324
47011,Bradley,3,1,11,2027,299
47011,Bradley,3,1,12,2027,264
47011,Bradley,3,1,13,2027,179
47011,Bradley,3,1,14,2027,115
47011,Bradley,3,1,15,2027,69
47011,Bradley,3,1,16,2027,42
47011,Bradley,3,1,17,2027,23
47011,Bradley,3,1,18,2027,21
47011,Bradley,3,2,1,2027,531
47011,Bradley,3,2,2,2027,463
47011,Bradley,3,2,3,2027,481
47011,Bradley,3,2,4,2027,467
47011,Bradley,3,2,5,2027,418
47011,Bradley,3,2,6,2027,358
47011,Bradley,3,2,7,2027,304
47011,Bradley,3,2,8,2027,280
47011,Bradley,3,2,9,2027,295
47011,Bradley,3,2,10,2027,264
47011,Bradley,3,2,11,2027,221
47011,Bradley,3,2,12,2027,181
47011,Bradley,3,2,13,2027,156
47011,Bradley,3,2,14,2027,120
47011,Bradley,3,2,15,2027,89
47011,Bradley,3,2,16,2027,61
47011,Bradley,3,2,17,2027,35
47011,Bradley,3,2,18,2027,21
47011,Bradley,4,1,1,2027,182
47011,Bradley,4,1,2,2027,209
47011,Bradley,4,1,3,2027,216
47011,Bradley,4,1,4,2027,206
47011,Bradley,4,1,5,2027,177
47011,Bradley,4,1,6,2027,159
47011,Bradley,4,1,7,2027,141
47011,Bradley,4,1,8,2027,124
47011,Bradley,4,1,9,2027,110
47011,Bradley,4,1,10,2027,97
47011,Bradley,4,1,11,2027,89
47011,Bradley,4,1,12,2027,86
47011,Bradley,4,1,13,2027,94
47011,Bradley,4,1,14,2027,81
47011,Bradley,4,1,15,2027,62
47011,Bradley,4,1,16,2027,60
47011,Bradley,4,1,17,2027,44
47011,Bradley,4,1,18,2027,32
47011,Bradley,4,2,1,2027,217
47011,Bradley,4,2,2,2027,232
47011,Bradley,4,2,3,2027,220
47011,Bradley,4,2,4,2027,232
47011,Bradley,4,2,5,2027,215
47011,Bradley,4,2,6,2027,175
47011,Bradley,4,2,7,2027,155
47011,Bradley,4,2,8,2027,131
47011,Bradley,4,2,9,2027,108
47011,Bradley,4,2,10,2027,104
47011,Bradley,4,2,11,2027,98
47011,Bradley,4,2,12,2027,107
47011,Bradley,4,2,13,2027,99
47011,Bradley,4,2,14,2027,103
47011,Bradley,4,2,15,2027,91
47011,Bradley,4,2,16,2027,19
47011,Bradley,4,2,17,2027,8
47011,Bradley,4,2,18,2027,24
47013,Campbell,1,1,1,2027,997
47013,Campbell,1,1,2,2027,1033
47013,Campbell,1,1,3,2027,1080
47013,Campbell,1,1,4,2027,1035
47013,Campbell,1,1,5,2027,1041
47013,Campbell,1,1,6,2027,1168
47013,Campbell,1,1,7,2027,1171
47013,Campbell,1,1,8,2027,1071
47013,Campbell,1,1,9,2027,1064
47013,Campbell,1,1,10,2027,1160
47013,Campbell,1,1,11,2027,1283
47013,Campbell,1,1,12,2027,1342
47013,Campbell,1,1,13,2027,1316
47013,Campbell,1,1,14,2027,1195
47013,Campbell,1,1,15,2027,1008
47013,Campbell,1,1,16,2027,747
47013,Campbell,1,1,17,2027,455
47013,Campbell,1,1,18,2027,334
47013,Campbell,1,2,1,2027,949
47013,Campbell,1,2,2,2027,954
47013,Campbell,1,2,3,2027,1032
47013,Campbell,1,2,4,2027,964
47013,Campbell,1,2,5,2027,973
47013,Campbell,1,2,6,2027,1087
47013,Campbell,1,2,7,2027,1111
47013,Campbell,1,2,8,2027,1075
47013,Campbell,1,2,9,2027,1051
47013,Campbell,1,2,10,2027,1100
47013,Campbell,1,2,11,2027,1192
47013,Campbell,1,2,12,2027,1328
47013,Campbell,1,2,13,2027,1359
47013,Campbell,1,2,14,2027,1302
47013,Campbell,1,2,15,2027,1169
47013,Campbell,1,2,16,2027,899
47013,Campbell,1,2,17,2027,610
47013,Campbell,1,2,18,2027,537
47013,Campbell,2,1,1,2027,13
47013,Campbell,2,1,2,2027,9
47013,Campbell,2,1,3,2027,5
47013,Campbell,2,1,4,2027,5
47013,Campbell,2,1,5,2027,7
47013,Campbell,2,1,6,2027,10
47013,Campbell,2,1,7,2027,8
47013,Campbell,2,1,8,2027,14
47013,Campbell,2,1,9,2027,12
47013,Campbell,2,1,10,2027,10
47013,Campbell,2,1,11,2027,7
47013,Campbell,2,1,12,2027,7
47013,Campbell,2,1,13,2027,3
47013,Campbell,2,1,14,2027,4
47013,Campbell,2,1,15,2027,4
47013,Campbell,2,1,16,2027,5
47013,Campbell,2,1,17,2027,4
47013,Campbell,2,1,18,2027,1
47013,Campbell,2,2,1,2027,7
47013,Campbell,2,2,2,2027,7
47013,Campbell,2,2,3,2027,7
47013,Campbell,2,2,4,2027,5
47013,Campbell,2,2,5,2027,5
47013,Campbell,2,2,6,2027,7
47013,Campbell,2,2,7,2027,8
47013,Campbell,2,2,8,2027,9
47013,Campbell,2,2,9,2027,8
47013,Campbell,2,2,10,2027,5
47013,Campbell,2,2,11,2027,6
47013,Campbell,2,2,12,2027,8
47013,Campbell,2,2,13,2027,8
47013,Campbell,2,2,14,2027,8
47013,Campbell,2,2,15,2027,8
47013,Campbell,2,2,16,2027,5
47013,Campbell,2,2,17,2027,1
47013,Campbell,2,2,18,2027,4
47013,Campbell,3,1,1,2027,44
47013,Campbell,3,1,2,2027,37
47013,Campbell,3,1,3,2027,31
47013,Campbell,3,1,4,2027,29
47013,Campbell,3,1,5,2027,26
47013,Campbell,3,1,6,2027,25
47013,Campbell,3,1,7,2027,22
47013,Campbell,3,1,8,2027,21
47013,Campbell,3,1,9,2027,21
47013,Campbell,3,1,10,2027,26
47013,Campbell,3,1,11,2027,28
47013,Campbell,3,1,12,2027,29
47013,Campbell,3,1,13,2027,21
47013,Campbell,3,1,14,2027,18
47013,Campbell,3,1,15,2027,10
47013,Campbell,3,1,16,2027,5
47013,Campbell,3,1,17,2027,3
47013,Campbell,3,1,18,2027,5
47013,Campbell,3,2,1,2027,41
47013,Campbell,3,2,2,2027,32
47013,Campbell,3,2,3,2027,34
47013,Campbell,3,2,4,2027,44
47013,Campbell,3,2,5,2027,34
47013,Campbell,3,2,6,2027,24
47013,Campbell,3,2,7,2027,22
47013,Campbell,3,2,8,2027,27
47013,Campbell,3,2,9,2027,29
47013,Campbell,3,2,10,2027,38
47013,Campbell,3,2,11,2027,38
47013,Campbell,3,2,12,2027,29
47013,Campbell,3,2,13,2027,24
47013,Campbell,3,2,14,2027,8
47013,Campbell,3,2,15,2027,5
47013,Campbell,3,2,16,2027,3
47013,Campbell,3,2,17,2027,1
47013,Campbell,3,2,18,2027,9
47013,Campbell,4,1,1,2027,37
47013,Campbell,4,1,2,2027,36
47013,Campbell,4,1,3,2027,36
47013,Campbell,4,1,4,2027,34
47013,Campbell,4,1,5,2027,37
47013,Campbell,4,1,6,2027,30
47013,Campbell,4,1,7,2027,23
47013,Campbell,4,1,8,2027,19
47013,Campbell,4,1,9,2027,17
47013,Campbell,4,1,10,2027,20
47013,Campbell,4,1,11,2027,23
47013,Campbell,4,1,12,2027,28
47013,Campbell,4,1,13,2027,31
47013,Campbell,4,1,14,2027,26
47013,Campbell,4,1,15,2027,21
47013,Campbell,4,1,16,2027,16
47013,Campbell,4,1,17,2027,14
47013,Campbell,4,1,18,2027,15
47013,Campbell,4,2,1,2027,34
47013,Campbell,4,2,2,2027,34
47013,Campbell,4,2,3,2027,25
47013,Campbell,4,2,4,2027,17
47013,Campbell,4,2,5,2027,25
47013,Campbell,4,2,6,2027,27
47013,Campbell,4,2,7,2027,25
47013,Campbell,4,2,8,2027,20
47013,Campbell,4,2,9,2027,15
47013,Campbell,4,2,10,2027,18
47013,Campbell,4,2,11,2027,21
47013,Campbell,4,2,12,2027,28
47013,Campbell,4,2,13,2027,30
47013,Campbell,4,2,14,2027,31
47013,Campbell,4,2,15,2027,27
47013,Campbell,4,2,16,2027,21
47013,Campbell,4,2,17,2027,13
47013,Campbell,4,2,18,2027,10
47015,Cannon,1,1,1,2027,369
47015,Cannon,1,1,2,2027,413
47015,Cannon,1,1,3,2027,412
47015,Cannon,1,1,4,2027,378
47015,Cannon,1,1,5,2027,368
47015,Cannon,1,1,6,2027,428
47015,Cannon,1,1,7,2027,474
47015,Cannon,1,1,8,2027,445
47015,Cannon,1,1,9,2027,417
47015,Cannon,1,1,10,2027,421
47015,Cannon,1,1,11,2027,490
47015,Cannon,1,1,12,2027,529
47015,Cannon,1,1,13,2027,515
47015,Cannon,1,1,14,2027,448
47015,Cannon,1,1,15,2027,348
47015,Cannon,1,1,16,2027,243
47015,Cannon,1,1,17,2027,141
47015,Cannon,1,1,18,2027,95
47015,Cannon,1,2,1,2027,331
47015,Cannon,1,2,2,2027,362
47015,Cannon,1,2,3,2027,381
47015,Cannon,1,2,4,2027,343
47015,Cannon,1,2,5,2027,334
47015,Cannon,1,2,6,2027,404
47015,Cannon,1,2,7,2027,435
47015,Cannon,1,2,8,2027,444
47015,Cannon,1,2,9,2027,422
47015,Cannon,1,2,10,2027,411
47015,Cannon,1,2,11,2027,433
47015,Cannon,1,2,12,2027,504
47015,Cannon,1,2,13,2027,531
47015,Cannon,1,2,14,2027,476
47015,Cannon,1,2,15,2027,406
47015,Cannon,1,2,16,2027,302
47015,Cannon,1,2,17,2027,195
47015,Cannon,1,2,18,2027,190
47015,Cannon,2,1,1,2027,18
47015,Cannon,2,1,2,2027,19
47015,Cannon,2,1,3,2027,13
47015,Cannon,2,1,4,2027,10
47015,Cannon,2,1,5,2027,8
47015,Cannon,2,1,6,2027,18
47015,Cannon,2,1,7,2027,19
47015,Cannon,2,1,8,2027,18
47015,Cannon,2,1,9,2027,14
47015,Cannon,2,1,10,2027,12
47015,Cannon,2,1,11,2027,13
47015,Cannon,2,1,12,2027,17
47015,Cannon,2,1,13,2027,12
47015,Cannon,2,1,14,2027,7
47015,Cannon,2,1,15,2027,4
47015,Cannon,2,1,16,2027,4
47015,Cannon,2,1,17,2027,5
47015,Cannon,2,1,18,2027,2
47015,Cannon,2,2,1,2027,10
47015,Cannon,2,2,2,2027,9
47015,Cannon,2,2,3,2027,8
47015,Cannon,2,2,4,2027,5
47015,Cannon,2,2,5,2027,4
47015,Cannon,2,2,6,2027,8
47015,Cannon,2,2,7,2027,15
47015,Cannon,2,2,8,2027,14
47015,Cannon,2,2,9,2027,12
47015,Cannon,2,2,10,2027,9
47015,Cannon,2,2,11,2027,5
47015,Cannon,2,2,12,2027,5
47015,Cannon,2,2,13,2027,9
47015,Cannon,2,2,14,2027,8
47015,Cannon,2,2,15,2027,8
47015,Cannon,2,2,16,2027,8
47015,Cannon,2,2,17,2027,7
47015,Cannon,2,2,18,2027,4
47015,Cannon,3,1,1,2027,27
47015,Cannon,3,1,2,2027,34
47015,Cannon,3,1,3,2027,36
47015,Cannon,3,1,4,2027,30
47015,Cannon,3,1,5,2027,22
47015,Cannon,3,1,6,2027,23
47015,Cannon,3,1,7,2027,28
47015,Cannon,3,1,8,2027,24
47015,Cannon,3,1,9,2027,17
47015,Cannon,3,1,10,2027,15
47015,Cannon,3,1,11,2027,12
47015,Cannon,3,1,12,2027,11
47015,Cannon,3,1,13,2027,11
47015,Cannon,3,1,14,2027,7
47015,Cannon,3,1,15,2027,4
47015,Cannon,3,1,16,2027,3
47015,Cannon,3,1,17,2027,3
47015,Cannon,3,1,18,2027,0
47015,Cannon,3,2,1,2027,33
47015,Cannon,3,2,2,2027,31
47015,Cannon,3,2,3,2027,24
47015,Cannon,3,2,4,2027,17
47015,Cannon,3,2,5,2027,14
47015,Cannon,3,2,6,2027,17
47015,Cannon,3,2,7,2027,20
47015,Cannon,3,2,8,2027,23
47015,Cannon,3,2,9,2027,19
47015,Cannon,3,2,10,2027,12
47015,Cannon,3,2,11,2027,10
47015,Cannon,3,2,12,2027,11
47015,Cannon,3,2,13,2027,10
47015,Cannon,3,2,14,2027,6
47015,Cannon,3,2,15,2027,5
47015,Cannon,3,2,16,2027,3
47015,Cannon,3,2,17,2027,1
47015,Cannon,3,2,18,2027,1
47015,Cannon,4,1,1,2027,25
47015,Cannon,4,1,2,2027,33
47015,Cannon,4,1,3,2027,30
47015,Cannon,4,1,4,2027,22
47015,Cannon,4,1,5,2027,13
47015,Cannon,4,1,6,2027,8
47015,Cannon,4,1,7,2027,9
47015,Cannon,4,1,8,2027,11
47015,Cannon,4,1,9,2027,14
47015,Cannon,4,1,10,2027,11
47015,Cannon,4,1,11,2027,13
47015,Cannon,4,1,12,2027,10
47015,Cannon,4,1,13,2027,9
47015,Cannon,4,1,14,2027,9
47015,Cannon,4,1,15,2027,7
47015,Cannon,4,1,16,2027,6
47015,Cannon,4,1,17,2027,2
47015,Cannon,4,1,18,2027,2
47015,Cannon,4,2,1,2027,17
47015,Cannon,4,2,2,2027,19
47015,Cannon,4,2,3,2027,21
47015,Cannon,4,2,4,2027,20
47015,Cannon,4,2,5,2027,16
47015,Cannon,4,2,6,2027,16
47015,Cannon,4,2,7,2027,10
47015,Cannon,4,2,8,2027,9
47015,Cannon,4,2,9,2027,9
47015,Cannon,4,2,10,2027,8
47015,Cannon,4,2,11,2027,11
47015,Cannon,4,2,12,2027,11
47015,Cannon,4,2,13,2027,14
47015,Cannon,4,2,14,2027,12
47015,Cannon,4,2,15,2027,11
47015,Cannon,4,2,16,2027,9
47015,Cannon,4,2,17,2027,3
47015,Cannon,4,2,18,2027,4
47017,Carroll,1,1,1,2027,609
47017,Carroll,1,1,2,2027,688
47017,Carroll,1,1,3,2027,755
47017,Carroll,1,1,4,2027,863
47017,Carroll,1,1,5,2027,788
47017,Carroll,1,1,6,2027,659
47017,Carroll,1,1,7,2027,660
47017,Carroll,1,1,8,2027,655
47017,Carroll,1,1,9,2027,654
47017,Carroll,1,1,10,2027,669
47017,Carroll,1,1,11,2027,742
47017,Carroll,1,1,12,2027,794
47017,Carroll,1,1,13,2027,795
47017,Carroll,1,1,14,2027,747
47017,Carroll,1,1,15,2027,656
47017,Carroll,1,1,16,2027,491
47017,Carroll,1,1,17,2027,280
47017,Carroll,1,1,18,2027,192
47017,Carroll,1,2,1,2027,604
47017,Carroll,1,2,2,2027,644
47017,Carroll,1,2,3,2027,692
47017,Carroll,1,2,4,2027,759
47017,Carroll,1,2,5,2027,718
47017,Carroll,1,2,6,2027,640
47017,Carroll,1,2,7,2027,680
47017,Carroll,1,2,8,2027,689
47017,Carroll,1,2,9,2027,666
47017,Carroll,1,2,10,2027,683
47017,Carroll,1,2,11,2027,752
47017,Carroll,1,2,12,2027,814
47017,Carroll,1,2,13,2027,810
47017,Carroll,1,2,14,2027,781
47017,Carroll,1,2,15,2027,720
47017,Carroll,1,2,16,2027,586
47017,Carroll,1,2,17,2027,408
47017,Carroll,1,2,18,2027,390
47017,Carroll,2,1,1,2027,66
47017,Carroll,2,1,2,2027,68
47017,Carroll,2,1,3,2027,76
47017,Carroll,2,1,4,2027,158
47017,Carroll,2,1,5,2027,184
47017,Carroll,2,1,6,2027,94
47017,Carroll,2,1,7,2027,76
47017,Carroll,2,1,8,2027,81
47017,Carroll,2,1,9,2027,78
47017,Carroll,2,1,10,2027,74
47017,Carroll,2,1,11,2027,82
47017,Carroll,2,1,12,2027,98
47017,Carroll,2,1,13,2027,90
47017,Carroll,2,1,14,2027,90
47017,Carroll,2,1,15,2027,76
47017,Carroll,2,1,16,2027,42
47017,Carroll,2,1,17,2027,23
47017,Carroll,2,1,18,2027,17
47017,Carroll,2,2,1,2027,63
47017,Carroll,2,2,2,2027,62
47017,Carroll,2,2,3,2027,60
47017,Carroll,2,2,4,2027,129
